,pc,ld,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,ma,pred
6718,4,90.44,147.0,13.6,42.0,13.7672,134.295,15.0304,162.4455,8.784,184.0335,8.6192,203.679,15.2032,111.468,13.4592,163.9575,1,0
6719,4,149.44,178.5,3.2,21.0,14.712,133.875,13.724,190.344,8.616,190.7745,9.268,172.8405,14.4792,106.239,11.9232,178.4685,1,0
6720,2,127.09,73.5,2.4,73.5,13.6584,125.979,12.9888,177.66,9.380174600844192,193.662,8.2496,143.4825,15.5816,109.6935,11.06,164.094,0,1
6721,4,108.92,84.0,4.0,63.0,14.4192,147.441,12.9328,205.4955,8.5048,187.1205,9.2912,182.805,15.6216,125.118,13.26,182.217,1,1
6722,2,172.3,115.5,13.6,10.5,14.732,128.9925,13.5944,192.486,9.0928,190.7955,8.1624,178.878,15.334764208456244,124.929,13.6472,176.9145,0,0
6723,1,140.84,168.0,0.8,52.5,14.5536,126.2625,13.69768284260269,182.5635,9.380174600844192,191.4465,8.7816,186.0075,14.6608,147.0315,14.596,123.06,3,0
6724,1,154.7,84.0,4.8,105.0,13.3152,109.7145,14.4736,178.164,7.728,197.862,10.1256,176.988,16.7656,133.4445,13.1616,179.4555,3,0
6725,4,119.21,94.5,19.2,126.0,13.9344,112.5075,14.3336,173.7855,9.4056,196.1925,9.28,158.655,15.3872,109.0005,11.3216,154.056,1,1
6726,3,76.23,136.5,9.6,52.5,13.492,122.241,13.832,179.844,10.1224,196.434,8.5152,166.614,14.0688,120.6135,13.6328,183.1725,3,0
6727,3,98.38,84.0,8.8,94.5,14.3264,118.9965,13.44,182.5635,10.4696,188.5485,10.9128,151.431,12.8848,137.0355,13.6184,174.2265,3,1
6728,4,98.82,136.5,10.4,21.0,13.02,145.2885,14.3512,189.945,7.8656,219.051,9.428,184.5795,15.4456,95.025,14.6392,165.8265,1,0
6729,2,124.17,52.5,5.6,105.0,15.3024,123.2175,14.1464,172.641,8.476,192.255,9.976,176.0115,14.744,122.86838824694618,10.6872,174.7725,0,0
6730,4,206.55,115.5,5.6,31.5,14.4336,117.9675,13.69768284260269,183.246,9.872,188.979,9.2208,151.7355,13.988,122.0625,13.8792,172.221,1,0
6731,3,123.45,84.0,11.2,63.0,14.8848,124.0365,12.9848,193.7355,8.6408,204.855,10.3248,178.3005,15.796,114.66,12.62,168.0,3,1
6732,2,109.27,73.5,11.2,105.0,14.804,125.454,13.0512,180.516,9.1088,211.449,10.6744,135.3975,15.6584,132.657,15.0456,169.1025,0,0
6733,0,178.56,115.5,9.6,10.5,14.708,118.104,13.8816,200.697,10.0944,208.257,8.8176,179.1615,15.7696,109.2525,13.4488,163.779,2,1
6734,4,161.93,94.5,4.8,52.5,14.5312,117.831,13.8488,172.683,9.636,217.161,9.312,171.5595,14.1744,127.8165,12.7272,187.9185,1,1
6735,2,136.77,126.0,8.0,105.0,12.9496,118.1775,14.0464,183.8943132959058,10.0928,206.094,10.672,154.581,13.5328,135.4395,13.824,158.697,0,0
6736,2,110.59,31.5,4.8,105.0,13.5776,115.2795,13.452,170.814,8.6856,188.4645,7.7544,171.6015,17.3576,120.414,12.52185326061181,185.535,0,0
6737,1,89.18,94.5,2.4,21.0,14.004,114.177,13.9624,182.8995,9.4184,209.5485,8.1736,176.232,14.7592,135.4815,13.0328,161.9205,3,0
6738,4,171.6,42.0,10.4,42.0,15.3024,124.803,12.5752,191.5935,9.2592,192.171,8.7104,184.4535,15.4976,121.128,12.604,176.9985,1,1
6739,4,100.5,42.0,10.4,105.0,14.5912,118.629,14.22,180.6945,9.3384,194.859,10.1008,201.2535,15.2248,145.3305,14.2184,183.204,1,0
6740,3,75.02,63.0,5.6,73.5,13.8408,110.838,13.69768284260269,170.1525,10.5528,223.7025,9.3024,177.912,13.8416,135.2295,12.852,187.614,3,0
6741,2,218.08,31.5,7.2,115.5,13.6712,122.8605,13.5384,190.155,9.3592,223.44,9.152,182.8785,15.6248,137.5605,12.52185326061181,188.853,0,0
6742,3,93.42,115.5,6.4,52.5,15.3888,133.5705,12.84,180.3585,9.2512,194.5125,9.3152,177.2295,16.0296,109.725,11.9592,150.297,3,0
6743,4,143.5,126.0,10.4,115.5,13.8968,97.755,12.796,185.598,10.908,218.253,8.6248,175.6965,15.4256,136.101,11.9024,140.6475,1,1
6744,3,81.4,136.5,6.4,42.0,15.0008,122.367,12.5752,189.0525,8.1424,211.092,8.8552,178.017,16.6896,124.0575,12.1656,172.6095,3,0
6745,2,138.99,31.5,8.8,136.5,14.4232,123.2073365962834,14.0512,168.5985,9.380174600844192,198.0195,9.104,169.2395625349097,14.1752,135.2295,13.9872,174.153,0,0
6746,0,81.29,63.0,8.8,84.0,15.276,131.796,14.0112,170.9085,9.4456,199.2375,8.7656,171.864,15.604,137.2665,13.1584,144.165,2,0
6747,0,128.08,31.5,7.2,136.5,13.5776,123.753,13.8592,182.868,8.296,189.273,8.948,207.4275,15.334764208456244,122.052,13.4752,182.7105,2,0
6748,4,82.78,136.5,14.4,31.5,13.872,97.6605,14.1808,191.4465,9.3064,194.523,8.432,172.7565,15.7936,108.2025,12.5168,178.8465,1,0
6749,1,85.94,115.5,2.4,10.5,13.8,124.7505,14.0816,194.061,10.068,178.815,8.1256,169.449,15.9064,109.158,11.4176,184.233,3,0
6750,2,127.29,21.0,8.8,73.5,15.4384,109.599,13.0536,170.73,10.028,217.5285,7.1304,164.9445,13.7984,120.33,12.52185326061181,176.82,0,1
6751,1,143.38,136.5,1.6,52.5,14.3312,123.2175,14.0792,184.632,9.5112,189.3675,7.3496,164.682,15.1176,125.706,12.656,144.6795,3,0
6752,1,126.07,147.0,4.0,84.0,14.0096,125.2545,14.336,198.093,7.7264,189.441,8.6296,138.033,14.396,152.502,12.52185326061181,143.094,3,0
6753,4,77.21,115.5,8.0,52.5,13.8664,120.267,14.4416,184.1385,8.7264,201.9675,9.9,158.928,15.6688,108.9795,12.8176,145.9605,1,0
6754,4,196.14,42.0,7.2,84.0,12.5792,141.834,12.8592,183.8943132959058,8.1432,184.8315,9.4848,169.2395625349097,15.9872,113.526,12.692,176.232,1,0
6755,0,124.52,42.0,3.2,63.0,14.02,128.6985,14.2912,187.026,8.832,189.7245,8.5496,135.1455,14.9768,141.582,12.2808,184.968,2,0
6756,0,124.55,31.5,4.0,10.5,13.64,129.8535,14.6176,187.7085,9.1288,213.9795,8.896,181.251,15.9872,124.6665,12.52185326061181,158.4975,2,0
6757,1,153.39,52.5,4.8,94.5,14.3176,125.6745,12.8288,193.179,9.4728,197.295,8.0544,179.067,14.892,123.732,12.5616,167.2125,3,0
6758,0,152.79,10.5,14.4,0.0,15.944,140.5635,13.524,187.446,9.3384,205.632,9.892,184.17,16.228,114.45,13.6992,166.845,2,0
6759,3,76.44,52.5,7.2,52.5,14.1112,133.245,13.5336,155.5785,9.7976,189.4305,10.2592,155.001,13.3272,93.4815,14.732,185.1255,3,1
6760,2,55.66,115.5,12.0,94.5,13.4288,120.4245,12.4272,184.5585,9.8976,203.0805,9.3088,147.4515,16.236,122.86838824694618,11.8808,174.804,0,0
6761,3,86.41,73.5,10.4,94.5,14.4056,123.0705,13.69768284260269,187.215,10.16,208.278,8.2568,169.428,12.0136,100.0545,13.18,141.918,3,0
6762,4,93.4,94.5,13.6,63.0,15.7368,123.627,14.852,185.325,10.568,178.7625,9.7112,201.789,13.852,100.611,13.064,177.702,1,0
6763,2,87.0,52.5,8.0,84.0,15.692,113.9985,13.156,175.518,9.3304,194.481,9.6768,195.174,15.8336,133.707,10.4216,166.4145,0,0
6764,1,101.93,94.5,2.4,0.0,15.3168,125.559,14.0024,200.319,11.3192,192.8535,8.7368,177.5235,15.0408,120.708,11.4392,156.807,3,0
6765,4,170.59,157.5,9.6,52.5,14.4632,96.957,13.3136,176.4735,8.2968,203.07,10.304,167.3385,14.7712,132.153,12.2336,173.6805,1,0
6766,0,148.33,73.5,11.2,10.5,14.7984,115.185,12.6832,180.894,10.0672,216.0585,8.3848,185.3775,13.6576,105.8295,12.5272,143.493,2,0
6767,1,139.16,73.5,4.0,73.5,14.8152,119.4795,13.5152,189.525,8.9552,195.4785,9.0216,155.5785,16.3112,135.471,12.1168,181.8285,3,1
6768,2,93.63,0.0,6.4,115.5,14.5912,129.9795,13.1128,182.3535,9.9064,206.22,9.4048,156.072,15.192,131.754,11.916,182.595,0,0
6769,3,112.99,136.5,4.0,21.0,14.288,135.5025,12.1808,187.572,9.9096,206.4825,9.496,165.018,14.9376,109.326,12.52185326061181,168.5308173850917,3,0
6770,2,166.93,42.0,5.6,147.0,14.4624,131.2605,14.216,175.6545,9.9544,198.513,9.4992,168.7455,16.4656,126.1785,11.8744,156.8385,0,0
6771,0,113.2,52.5,4.8,136.5,13.7424,118.8915,12.6032,171.57,9.380174600844192,218.9355,10.5976,169.7325,14.8672,108.4755,11.9984,142.0965,2,0
6772,4,91.91,63.0,8.0,42.0,13.5264,127.2705,12.4912,177.1245,8.8608,216.279,8.2648,169.197,15.8888,142.59,11.94,160.44,1,0
6773,4,141.69,73.5,17.6,73.5,14.0368,124.95,13.1296,180.9675,9.2744,216.615,9.5352,179.886,14.6792,132.636,11.4776,157.395,1,1
6774,4,139.4,52.5,10.4,73.5,13.972,121.401,14.6864,169.6695,7.7928,190.7955,9.143454445837396,206.6295,16.296,135.8385,12.5488,164.5875,1,1
6775,4,130.62,84.0,10.4,21.0,13.5936,124.3095,11.84,187.362,8.6736,207.354,10.2384,190.512,15.7224,130.263,12.52185326061181,185.787,1,0
6776,2,118.32,94.5,11.2,73.5,13.3416,115.1535,12.828,187.635,8.4688,200.2665,8.9368,172.6095,15.8424,130.221,11.512,176.3055,0,0
6777,4,82.58,115.5,8.0,52.5,13.8936,139.671,13.3264,189.4095,10.268,188.286,8.712,174.8985,15.5328,136.5,11.7792,169.4385,1,0
6778,4,83.2,126.0,20.0,63.0,14.9008,124.6455,12.368,170.919,9.2936,203.3535,8.2832,192.528,16.3048,141.162,12.3504,186.144,1,0
6779,1,96.73,84.0,5.6,31.5,14.6256,126.378,13.5808,196.7385,8.4448,211.2705,8.7384,173.082,16.7144,142.0965,12.2168,169.449,3,0
6780,4,87.54,52.5,10.4,42.0,14.6152,111.1425,13.1744,184.128,9.9136,193.998,8.1832,155.5575,15.8416,108.738,12.52185326061181,146.9475,1,0
6781,3,173.22,105.0,9.6,42.0,14.241585379434216,112.14,13.3176,186.1965,8.4264,198.219,10.4816,160.608,16.2752,147.588,12.52185326061181,171.9165,3,0
6782,0,100.46,84.0,11.2,84.0,15.5936,132.0585,13.2936,186.144,9.7336,204.2985,9.1624,190.701,15.334764208456244,126.8085,13.3976,158.55,2,1
6783,1,152.26,168.0,2.4,63.0,12.6744,139.3245,13.6896,161.3745,9.0672,201.075,9.6592,165.7635,14.132,140.3535,12.8696,163.296,3,0
6784,0,106.65,0.0,12.0,0.0,14.44,129.1395,13.4888,188.664,7.7352,194.8065,9.143454445837396,147.6825,16.8072,124.635,12.7456,158.6865,2,0
6785,0,107.02,63.0,7.2,73.5,13.5184,113.4525,12.3128,182.2065,9.356,200.3295,9.36,152.46,16.0088,122.86838824694618,12.3536,166.299,2,0
6786,4,81.1,73.5,11.2,105.0,13.7944,118.1775,14.2032,183.8943132959058,9.0104,210.861,9.6168,177.576,15.1576,134.5365,12.52185326061181,171.4335,1,0
6787,0,101.71,94.5,5.6,63.0,13.0776,113.0955,12.6088,213.7485,8.9464,180.0015,8.1056,141.5715,15.7384,119.679,14.3472,186.648,2,0
6788,2,109.46,63.0,6.4,63.0,13.5768,130.2105,13.1736,185.64,10.2608,200.1405,10.196,169.2395625349097,13.7224,121.716,12.304,182.3325,0,0
6789,0,161.87,115.5,7.2,73.5,13.636,144.0075,15.3152,172.515,9.8128,198.387,10.8832,161.7,13.8152,119.2275,13.2984,189.2205,2,0
6790,2,107.68,63.0,5.6,115.5,13.7472,119.4165,13.3368,168.945,8.8424,171.087,8.976,170.877,12.2024,114.6495,14.4448,182.0805,0,0
6791,3,92.14,42.0,8.0,63.0,14.4568,143.493,13.2152,182.4795,8.4208,206.1045,9.5304,154.4865,14.4696,118.0515,12.6072,144.0285,3,0
6792,4,115.9,42.0,9.6,115.5,13.9256,110.8905,11.1688,187.719,9.1,207.144,9.4288,193.9035,15.9256,149.7825,12.52185326061181,190.281,1,0
6793,3,130.54,84.0,6.4,94.5,16.0984,116.067,13.5864,193.5675,9.2584,186.4485,9.7792,174.132,16.5168,88.179,14.2784,168.5308173850917,3,1
6794,3,123.62,21.0,5.6,52.5,14.9848,134.7465,13.1296,182.0805,10.0584,191.268,8.3808,169.2395625349097,15.2464,122.86838824694618,12.4416,168.5308173850917,3,0
6795,1,74.18,241.5,3.2,42.0,14.7128,119.6895,13.3872,163.4955,10.0512,211.491,9.5144,173.5755,14.5008,142.7895,13.4408,163.779,3,0
6796,3,114.57,105.0,4.0,52.5,14.3976,125.685,15.004,183.8943132959058,9.0056,216.2475,9.2072,188.8845,14.3384,109.263,12.52185326061181,176.0325,3,0
6797,2,122.9,21.0,7.2,73.5,13.8528,122.451,13.14,183.8025,9.748,193.83,9.4392,168.3255,13.3048,134.463,13.796,176.9145,0,0
6798,3,112.97,84.0,5.6,10.5,13.4272,123.1965,12.1104,179.697,9.9112,199.78686732152738,8.2752,154.5495,14.7368,110.4075,9.8488,178.731,3,1
6799,1,105.14,52.5,0.8,105.0,15.6016,127.7115,15.5304,199.29,10.0208,211.134,10.0496,168.8085,15.5208,144.3435,11.9056,176.4315,3,0
6800,3,100.69,42.0,4.0,94.5,15.0336,123.2073365962834,15.2048,186.8685,7.0584,197.8095,9.94,163.3485,15.88,129.4125,11.38,183.981,3,0
6801,1,151.16,52.5,6.4,105.0,13.8784,128.2365,13.4816,176.5155,10.4072,199.3425,8.8176,169.2395625349097,15.552,148.638,12.1336,178.7205,3,0
6802,3,96.46,126.0,4.0,115.5,15.444,118.5345,14.2336,197.9775,8.3224,203.0175,10.1568,172.536,15.334764208456244,124.32,11.4656,168.5308173850917,3,0
6803,3,117.12,31.5,6.4,84.0,15.3952,128.6565,15.0384,171.0765,10.5464,214.4205,8.2552,174.6045,15.2768,121.632,12.3856,149.373,3,0
6804,2,153.58,63.0,4.0,52.5,15.216,119.3325,13.6784,201.9885,10.0096,195.5415,10.1904,185.367,15.1344,124.8345,14.7408,169.869,0,1
6805,2,119.3,84.0,8.8,31.5,14.6,104.2545,14.1888,172.788,9.7824,207.1755,8.336,166.929,16.7856,112.539,11.5704,163.7055,0,0
6806,2,101.27,73.5,9.6,52.5,13.884,130.41,13.69768284260269,186.9315,9.4808,195.615,8.6824,173.2185,14.692,139.986,11.9648,163.3485,0,0
6807,2,115.49,73.5,0.8,115.5,14.356,113.442,14.268,179.7705,8.7808,215.7855,8.9712,158.8125,16.0968,115.647,13.668,201.6,0,1
6808,1,86.08,52.5,1.6,21.0,14.188,114.345,12.6944,183.897,9.380174600844192,205.5585,8.8488,183.141,13.9536,143.5665,13.0688,151.788,3,0
6809,3,180.25,147.0,5.6,42.0,13.7808,133.623,13.69768284260269,158.97,7.4072,211.0815,7.9472,119.8575,13.8104,111.468,12.3152,165.438,3,0
6810,1,90.28,94.5,5.6,52.5,14.3912,131.1975,14.1208,187.6245,9.0112,199.7835,8.8232,169.2395625349097,13.6504,130.221,12.4008,162.12,3,0
6811,4,132.26,73.5,5.6,63.0,14.6592,110.922,14.1272,179.529,10.3128,204.2565,9.0464,182.742,14.6352,131.985,12.9624,181.4295,1,0
6812,2,95.93,73.5,4.0,105.0,15.5872,127.0185,13.7208,173.4075,9.772,185.808,9.7592,178.101,17.1456,133.0875,11.6496,172.3365,0,0
6813,3,181.89,73.5,5.6,52.5,14.848,130.746,13.4304,173.7645,9.328,205.3065,7.1064,175.686,14.4368,105.651,12.52185326061181,178.374,3,1
6814,4,115.52,63.0,8.0,84.0,14.5848,130.158,14.7832,180.117,10.132,186.732,8.848,169.2395625349097,15.3152,114.618,13.1336,180.936,1,0
6815,3,236.41,157.5,6.4,63.0,14.0464,123.48,13.6904,175.7595,8.9432,216.342,10.0888,159.1905,15.5448,122.409,11.24,157.836,3,0
6816,1,109.11,105.0,1.6,21.0,13.6216,114.828,13.288,189.315,8.0584,212.6355,7.8792,172.284,17.3304,152.817,12.8504,164.535,3,0
6817,4,88.28,105.0,6.4,84.0,14.5312,124.6035,14.6792,186.8475,9.9824,196.6125,9.143454445837396,191.2155,15.8912,144.4905,10.7344,155.9145,1,0
6818,2,127.67,52.5,6.4,42.0,14.6432,132.4155,12.1184,176.946,9.2512,190.5435,8.8432,182.7525,14.7584,125.643,13.868,165.963,0,0
6819,0,141.88,105.0,8.0,84.0,14.5672,128.625,14.4984,171.108,8.84,206.8605,8.8528,163.6845,15.3136,105.693,11.0152,148.428,2,1
6820,4,109.45,73.5,8.8,73.5,13.7056,119.1225,14.3088,171.213,8.7944,176.4525,8.0888,185.073,14.3464,111.5835,12.6104,175.0875,1,0
6821,1,191.71,84.0,2.4,21.0,15.1112,137.319,12.6112,187.593,9.132,219.6495,9.7472,154.077,15.4064,109.4625,13.3432,156.555,3,0
6822,0,217.88,31.5,8.8,73.5,13.3928,137.9595,12.6936,191.3415,9.3344,212.2995,10.708,170.7825,16.1864,134.9775,12.1144,142.128,2,0
6823,3,176.35,136.5,3.2,42.0,14.9064,124.6455,14.1784,175.3605,9.5528,186.8685,10.3704,170.058,15.0496,125.4435,12.1944,161.2905,3,0
6824,4,133.97,63.0,10.4,31.5,13.2408,100.296,13.1568,184.338,8.4784,196.392,9.3856,138.474,15.464,89.586,12.52185326061181,184.3695,1,0
6825,2,197.64,73.5,10.4,63.0,13.9448,107.9715,13.1776,192.4965,8.5552,191.1105,8.664,165.69,17.2768,141.1725,12.8576,168.5308173850917,0,1
6826,0,94.8,52.5,8.0,168.0,13.8224,119.1435,15.2688,172.578,8.8728,215.46,8.9208,151.788,15.0048,127.113,13.5512,188.979,2,0
6827,1,183.3,94.5,2.4,63.0,13.456,115.8255,14.088,185.1465,10.0744,192.486,8.3848,163.569,14.036,130.116,11.2696,151.074,3,1
6828,2,69.41,52.5,2.4,42.0,14.2136,138.663,13.8752,201.0435,9.6624,199.647,9.1896,130.9665,16.0288,131.04,15.5984,187.4355,0,1
6829,2,139.26,94.5,8.8,42.0,13.6648,124.467,12.672,173.985,10.1584,190.9005,9.2688,155.988,16.192,141.162,13.78,168.714,0,0
6830,4,126.0,84.0,4.0,73.5,14.2024,108.612,12.8968,177.261,8.4944,188.5065,11.248,192.0555,15.2744,97.524,12.4328,162.666,1,0
6831,1,124.75,94.5,4.0,31.5,13.0032,111.4785,14.4184,196.623,7.9952,202.797,10.728,181.692,13.4496,122.86838824694618,11.3768,189.231,3,1
6832,1,119.28,157.5,0.8,10.5,15.1,119.8995,15.0576,193.6725,9.2648,201.894,10.076,180.1695,14.4928,144.942,12.9944,157.227,3,0
6833,0,116.71,21.0,14.4,52.5,14.0624,145.5405,14.416,175.035,9.348,190.3755,10.7608,186.1755,15.7648,104.265,13.5448,180.432,2,0
6834,1,164.31,115.5,3.2,31.5,14.0024,132.258,13.1088,187.3095,9.9016,206.472,9.5416,169.2395625349097,13.8608,123.438,12.52185326061181,183.9705,3,0
6835,0,186.0,21.0,7.2,63.0,12.8048,129.78,13.69768284260269,190.512,8.6536,199.78686732152738,9.143454445837396,155.7465,14.1936,125.9475,13.2416,167.9685,2,0
6836,1,142.91,63.0,2.4,42.0,15.4392,115.1745,13.096,162.7185,10.0664,211.344,9.2656,174.1215,15.532,142.5585,12.8424,177.2505,3,0
6837,0,109.72,73.5,5.6,31.5,13.4936,108.528,14.328,184.9575,9.6504,197.5785,9.5488,142.002,14.044,122.86838824694618,12.8288,200.6445,2,0
6838,1,104.39,84.0,2.4,42.0,14.7928,129.885,13.0016,178.5735,9.380174600844192,206.871,9.128,179.2875,15.5152,135.1245,12.8984,158.6235,3,0
6839,3,82.52,63.0,5.6,42.0,15.088,126.315,14.5536,175.7595,9.3848,187.3095,9.2504,176.883,14.8192,128.7405,11.3112,130.746,3,0
6840,2,139.34,52.5,13.6,105.0,14.3872,116.2245,14.3968,178.2585,8.9576,194.754,9.384,142.0965,15.8128,112.9905,12.52185326061181,169.155,0,0
6841,4,113.17,63.0,7.2,42.0,14.9376,126.1575,14.8248,172.914,9.1136,213.3285,8.9424,212.394,14.3688,122.86838824694618,12.5688,160.5135,1,0
6842,2,113.2,73.5,0.0,84.0,14.6072,116.4555,13.2136,194.6805,8.1856,204.771,9.6896,156.681,12.9504,120.603,12.7016,168.5308173850917,0,0
6843,1,141.87,73.5,1.6,63.0,15.776,116.5815,13.3616,197.4315,9.536,191.016,9.6824,160.566,15.3424,151.536,12.3464,163.3485,3,0
6844,4,134.6,52.5,8.0,84.0,13.4504,124.4775,15.7104,177.198,8.5168,193.998,9.0744,187.74,16.1008,118.419,12.904,176.085,1,0
6845,4,131.84,63.0,10.4,115.5,14.1264,145.551,13.8032,166.0995,9.6792,192.171,9.5424,184.9575,15.5296,122.7975,13.4136,173.4285,1,1
6846,4,111.69,42.0,13.6,94.5,14.0504,127.7745,15.6848,165.7635,8.508,204.729,10.496,182.889,15.74,130.053,12.2016,176.4,1,0
6847,3,119.77,63.0,6.4,84.0,16.1416,116.8545,13.5424,196.6545,8.9384,199.9305,10.3296,171.759,13.4816,128.2365,12.1416,195.363,3,0
6848,1,146.3,168.0,3.2,52.5,13.9064,134.3055,12.852,192.3915,8.8544,188.118,8.0056,147.3045,15.4568,126.966,12.52185326061181,147.693,3,0
6849,1,127.19,63.0,8.0,84.0,15.0824,107.2995,13.5368,181.0095,9.3752,226.1595,10.436,180.7575,15.334764208456244,106.596,13.1992,189.7875,3,0
6850,1,201.41,42.0,0.0,105.0,13.464,130.599,13.4336,183.8943132959058,8.8592,195.0795,10.2112,178.4475,12.9976,114.5655,12.9016,155.8725,3,1
6851,1,165.43,126.0,3.2,10.5,14.3704,103.9815,13.5376,172.62,8.576,193.326,9.164,167.7165,13.9352,97.8705,12.8232,169.4805,3,1
6852,3,185.48,126.0,5.6,63.0,13.7544,106.323,14.5416,179.844,9.8896,211.6485,8.1232,181.1775,16.0144,100.5795,10.6736,153.9405,3,1
6853,2,134.38,10.5,3.2,105.0,13.7912,122.4195,14.3224,188.2125,8.3472,211.68,9.3112,142.5375,16.6864,115.0275,11.7888,180.4635,0,0
6854,0,104.13,52.5,2.4,42.0,13.3352,108.654,12.7064,182.1225,11.136,201.831,10.0416,143.5245,17.3576,118.1775,12.3536,143.7765,2,1
6855,4,106.54,52.5,6.4,52.5,14.572,128.1735,12.0352,185.43,9.3384,204.4665,8.6096,161.679,14.34,134.736,12.5272,167.874,1,0
6856,2,142.19,105.0,6.4,73.5,16.7136,131.2815,13.7816,202.062,9.148,187.3095,9.8632,167.055,15.9424,124.656,12.4256,162.75,0,1
6857,1,100.48,136.5,1.6,10.5,13.4336,104.622,12.4368,195.1005,9.1464,193.347,9.143454445837396,172.956,15.032,146.0235,11.0664,172.7355,3,0
6858,2,118.59,31.5,2.4,189.0,13.9528,130.6725,13.9336,182.868,8.168,211.8795,8.6448,150.1605,15.5856,119.994,12.508,165.291,0,0
6859,0,154.54,21.0,10.4,126.0,12.9928,122.346,13.924,168.8295,10.388,204.288,9.716,148.4175,13.7984,133.014,12.8248,177.5655,2,0
6860,2,126.28,0.0,7.2,52.5,14.3112,128.646,13.9944,188.0025,9.0808,209.958,9.2456,169.2395625349097,17.1912,108.36,13.8592,187.8135,0,0
6861,2,106.44,115.5,4.8,63.0,13.5056,113.631,13.1968,191.163,9.0808,204.0675,8.8208,172.4415,16.3296,131.649,12.4984,165.102,0,1
6862,0,68.35,94.5,6.4,73.5,14.0816,123.039,13.6728,183.8943132959058,8.856,224.763,9.7088,158.172,16.7984,122.86838824694618,12.9832,155.2845,2,1
6863,4,131.71,84.0,20.0,73.5,13.7032,124.404,14.0176,186.8475,8.812,177.4605,9.352,163.6425,14.86,121.4325,10.7808,155.043,1,0
6864,1,137.1,94.5,3.2,52.5,14.7648,105.8505,14.0336,159.6315,7.944,199.78686732152738,8.476,160.314,17.4232,112.0035,12.52185326061181,186.669,3,0
6865,3,153.97,115.5,6.4,84.0,14.0248,114.051,13.4496,167.1285,9.1304,213.171,10.0376,160.608,14.8352,106.6695,11.6768,142.3275,3,0
6866,0,116.83,42.0,11.2,42.0,13.7952,130.4835,13.0808,199.5105,10.7448,196.476,9.0064,158.7285,15.0128,124.5405,11.8776,172.8195,2,0
6867,1,111.8,73.5,0.8,52.5,14.8144,119.07,13.6432,191.5095,9.1,189.861,8.54,165.4905,14.008,134.8725,12.52185326061181,152.103,3,0
6868,2,147.76,94.5,4.0,73.5,14.0096,111.972,13.5664,194.1975,9.8088,195.468,9.8136,176.2635,13.752,118.944,13.104,168.5308173850917,0,1
6869,3,171.61,63.0,6.4,52.5,15.5728,129.507,13.1248,169.5645,8.7368,197.001,8.6984,181.02,14.4264,122.86838824694618,11.5224,181.7655,3,1
6870,3,146.11,136.5,5.6,42.0,13.708,121.38,14.82,180.936,8.4008,211.1025,9.9392,176.3265,16.1656,129.255,11.2392,159.3165,3,1
6871,2,122.67,73.5,1.6,63.0,14.8032,117.159,13.3864,188.79,10.5816,207.7005,10.3768,148.281,15.4368,118.0725,14.0184,168.5308173850917,0,0
6872,0,161.94,52.5,5.6,31.5,15.152,109.284,13.788,174.1425,9.108,196.5075,8.3056,162.6975,14.632,127.7325,11.6976,190.6695,2,1
6873,0,79.9,63.0,7.2,21.0,13.708,127.26,12.544,180.0855,9.2936,208.236,9.6128,178.8675,15.6568,104.0235,13.0472,157.2585,2,0
6874,3,98.33,52.5,4.8,42.0,13.3792,122.535,13.3656,207.7215,10.188,201.012,9.54,161.5005,14.3912,95.592,12.52185326061181,153.3,3,0
6875,1,138.91,73.5,7.2,42.0,13.88,122.451,14.8632,193.0215,10.1472,202.6185,10.1736,156.0195,15.0152,120.0255,14.2176,164.7345,3,0
6876,0,97.54,31.5,6.4,42.0,13.0864,117.453,13.84,190.911,9.7744,199.605,8.0816,141.519,16.568,122.86838824694618,13.108,174.342,2,0
6877,2,88.65,136.5,11.2,63.0,14.5864,130.8615,14.3456,186.438,10.512,216.4365,10.0992,183.12,18.6808,117.957,12.3776,177.0615,0,0
6878,2,177.12,42.0,3.2,136.5,14.384,136.3845,13.3696,178.5945,9.26,203.931,8.3304,181.587,16.0544,123.69,12.7224,176.316,0,0
6879,3,172.77,73.5,6.4,42.0,14.82,122.4195,14.1352,182.973,9.1424,211.659,9.2752,164.6295,15.7376,102.9525,13.4808,146.307,3,1
6880,1,200.8,63.0,2.4,31.5,13.8488,123.2073365962834,13.4528,187.3515,7.6192,201.6945,9.143454445837396,152.9535,13.9896,147.042,13.596,157.248,3,0
6881,2,138.36,42.0,6.4,84.0,14.9648,125.7375,12.8176,181.944,9.6528,186.1125,9.143454445837396,146.8005,15.5792,123.102,14.7976,167.307,0,0
6882,0,110.33,105.0,4.0,52.5,15.5392,129.8745,13.7544,185.052,9.356,192.78,10.2304,177.114,16.5224,109.893,12.52185326061181,167.0445,2,0
6883,3,101.81,73.5,8.0,52.5,14.1456,134.169,13.3792,171.087,9.0656,192.528,10.0912,171.5595,14.4464,108.7485,12.3536,179.193,3,1
6884,0,192.61,94.5,6.4,31.5,14.152,129.0555,14.5376,193.41,9.8552,199.78686732152738,9.764,159.2535,17.3872,157.815,12.3768,155.4315,2,1
6885,0,117.99,63.0,8.0,63.0,14.4264,87.675,13.0304,182.0175,9.7768,211.218,8.7288,137.865,14.0656,144.585,13.8344,178.101,2,0
